Month,Day,Year,Covid,Day of Week,Holiday,Season,Previous Year Sales,Label
4,5,2018,0,Thursday,0,Spring,1,0
4,6,2018,0,Friday,0,Spring,1,0
4,7,2018,0,Saturday,0,Spring,0,0
4,8,2018,0,Sunday,0,Spring,0,0
4,9,2018,0,Monday,0,Spring,0,0
4,10,2018,0,Tuesday,0,Spring,0,10
4,11,2018,0,Wednesday,0,Spring,3,2
4,12,2018,0,Thursday,0,Spring,5,4
4,13,2018,0,Friday,0,Spring,1,0
4,14,2018,0,Saturday,0,Spring,0,0
4,15,2018,0,Sunday,0,Spring,0,0
4,16,2018,0,Monday,0,Spring,0,7
4,17,2018,0,Tuesday,0,Spring,3,0
4,18,2018,0,Wednesday,0,Spring,1,3
4,19,2018,0,Thursday,0,Spring,1,0
4,20,2018,0,Friday,0,Spring,0,0
4,21,2018,0,Saturday,0,Spring,0,0
4,22,2018,0,Sunday,0,Spring,0,0
4,23,2018,0,Monday,0,Spring,0,3
4,24,2018,0,Tuesday,0,Spring,2,0
4,25,2018,0,Wednesday,0,Spring,2,0
4,26,2018,0,Thursday,0,Spring,0,2
4,27,2018,0,Friday,0,Spring,0,0
4,28,2018,0,Saturday,0,Spring,0,0
4,29,2018,0,Sunday,0,Spring,0,0
4,30,2018,0,Monday,0,Spring,0,3
5,1,2018,0,Tuesday,0,Spring,5,3
5,2,2018,0,Wednesday,0,Spring,0,0
5,3,2018,0,Thursday,0,Spring,0,1
5,4,2018,0,Friday,0,Spring,2,3
5,5,2018,0,Saturday,0,Spring,0,0
5,6,2018,0,Sunday,0,Spring,0,0
5,7,2018,0,Monday,0,Spring,0,0
5,8,2018,0,Tuesday,0,Spring,6,2
5,9,2018,0,Wednesday,0,Spring,0,2
5,10,2018,0,Thursday,0,Spring,1,1
5,11,2018,0,Friday,0,Spring,1,0
5,12,2018,0,Saturday,0,Spring,0,0
5,13,2018,0,Sunday,0,Spring,0,0
5,14,2018,0,Monday,0,Spring,0,5
5,15,2018,0,Tuesday,0,Spring,0,0
5,16,2018,0,Wednesday,0,Spring,0,0
5,17,2018,0,Thursday,0,Spring,0,1
5,18,2018,0,Friday,0,Spring,0,0
5,19,2018,0,Saturday,0,Spring,0,0
5,20,2018,0,Sunday,0,Spring,0,0
5,21,2018,0,Monday,0,Spring,0,1
5,22,2018,0,Tuesday,0,Spring,8,1
5,23,2018,0,Wednesday,0,Spring,1,0
5,24,2018,0,Thursday,0,Spring,0,1
5,25,2018,0,Friday,0,Spring,1,2
5,26,2018,0,Saturday,0,Spring,2,1
5,27,2018,0,Sunday,0,Spring,0,4
5,28,2018,0,Monday,0,Spring,0,1
5,29,2018,0,Tuesday,0,Spring,0,4
5,30,2018,0,Wednesday,0,Spring,1,4
5,31,2018,0,Thursday,0,Spring,0,1
6,1,2018,0,Friday,0,Spring,1,0
6,2,2018,0,Saturday,0,Spring,2,0
6,3,2018,0,Sunday,0,Spring,0,1
6,4,2018,0,Monday,0,Spring,0,1
6,5,2018,0,Tuesday,0,Spring,3,1
6,6,2018,0,Wednesday,0,Spring,2,0
6,7,2018,0,Thursday,0,Spring,1,2
6,8,2018,0,Friday,0,Spring,0,3
6,9,2018,0,Saturday,0,Spring,0,0
6,10,2018,0,Sunday,0,Spring,0,0
6,11,2018,0,Monday,0,Spring,0,6
6,12,2018,0,Tuesday,0,Spring,3,1
6,13,2018,0,Wednesday,0,Spring,2,1
6,14,2018,0,Thursday,0,Spring,0,0
6,15,2018,0,Friday,0,Spring,0,0
6,16,2018,0,Saturday,0,Spring,0,0
6,17,2018,0,Sunday,0,Spring,0,0
6,18,2018,0,Monday,0,Spring,0,4
6,19,2018,0,Tuesday,0,Spring,3,0
6,20,2018,0,Wednesday,0,Spring,0,0
6,21,2018,0,Thursday,0,Spring,0,1
6,22,2018,0,Friday,0,Summer,2,1
6,23,2018,0,Saturday,0,Summer,1,0
6,24,2018,0,Sunday,0,Summer,0,0
6,25,2018,0,Monday,0,Summer,0,4
6,26,2018,0,Tuesday,0,Summer,0,1
6,27,2018,0,Wednesday,0,Summer,0,1
6,28,2018,0,Thursday,0,Summer,0,1
6,29,2018,0,Friday,0,Summer,1,2
6,30,2018,0,Saturday,0,Summer,0,0
7,1,2018,0,Sunday,0,Summer,0,0
7,2,2018,0,Monday,0,Summer,0,3
7,3,2018,0,Tuesday,0,Summer,0,4
7,4,2018,0,Wednesday,0,Summer,0,0
7,5,2018,0,Thursday,0,Summer,5,1
7,6,2018,0,Friday,0,Summer,1,0
7,7,2018,0,Saturday,0,Summer,0,0
7,8,2018,0,Sunday,0,Summer,0,6
7,9,2018,0,Monday,0,Summer,0,5
7,10,2018,0,Tuesday,0,Summer,4,3
7,11,2018,0,Wednesday,0,Summer,2,2
7,12,2018,0,Thursday,0,Summer,0,1
7,13,2018,0,Friday,0,Summer,0,0
7,14,2018,0,Saturday,0,Summer,1,2
7,15,2018,0,Sunday,0,Summer,0,1
7,16,2018,0,Monday,0,Summer,0,1
7,17,2018,0,Tuesday,0,Summer,3,1
7,18,2018,0,Wednesday,0,Summer,3,0
7,19,2018,0,Thursday,0,Summer,1,1
7,20,2018,0,Friday,0,Summer,0,2
7,21,2018,0,Saturday,0,Summer,1,0
7,22,2018,0,Sunday,0,Summer,0,2
7,23,2018,0,Monday,0,Summer,0,3
7,24,2018,0,Tuesday,0,Summer,2,1
7,25,2018,0,Wednesday,0,Summer,0,0
7,26,2018,0,Thursday,0,Summer,2,1
7,27,2018,0,Friday,0,Summer,1,2
7,28,2018,0,Saturday,0,Summer,0,0
7,29,2018,0,Sunday,0,Summer,0,0
7,30,2018,0,Monday,0,Summer,0,9
7,31,2018,0,Tuesday,0,Summer,6,1
8,1,2018,0,Wednesday,0,Summer,2,0
8,2,2018,0,Thursday,0,Summer,2,1
8,3,2018,0,Friday,0,Summer,0,2
8,4,2018,0,Saturday,0,Summer,2,0
8,5,2018,0,Sunday,0,Summer,0,0
8,6,2018,0,Monday,0,Summer,0,1
8,7,2018,0,Tuesday,0,Summer,5,0
8,8,2018,0,Wednesday,0,Summer,0,0
8,9,2018,0,Thursday,0,Summer,4,1
8,10,2018,0,Friday,0,Summer,0,0
8,11,2018,0,Saturday,0,Summer,3,1
8,12,2018,0,Sunday,0,Summer,0,0
8,13,2018,0,Monday,0,Summer,0,1
8,14,2018,0,Tuesday,0,Summer,6,1
8,15,2018,0,Wednesday,0,Summer,1,1
8,16,2018,0,Thursday,0,Summer,2,0
8,17,2018,0,Friday,0,Summer,0,2
8,18,2018,0,Saturday,0,Summer,0,0
8,19,2018,0,Sunday,0,Summer,7,1
8,20,2018,0,Monday,0,Summer,0,3
8,21,2018,0,Tuesday,0,Summer,1,3
8,22,2018,0,Wednesday,0,Summer,0,1
8,23,2018,0,Thursday,0,Summer,0,0
8,24,2018,0,Friday,0,Summer,0,1
8,25,2018,0,Saturday,0,Summer,0,0
8,26,2018,0,Sunday,0,Summer,7,0
8,27,2018,0,Monday,0,Summer,0,10
8,28,2018,0,Tuesday,0,Summer,1,0
8,29,2018,0,Wednesday,0,Summer,2,4
8,30,2018,0,Thursday,0,Summer,2,1
8,31,2018,0,Friday,0,Summer,0,0
9,1,2018,0,Saturday,1,Summer,2,0
9,2,2018,0,Sunday,1,Summer,0,0
9,3,2018,0,Monday,1,Summer,0,0
9,4,2018,0,Tuesday,1,Summer,0,13
9,5,2018,0,Wednesday,1,Summer,6,3
9,6,2018,0,Thursday,1,Summer,2,0
9,7,2018,0,Friday,1,Summer,2,0
9,8,2018,0,Saturday,1,Summer,1,1
9,9,2018,0,Sunday,1,Summer,0,1
9,10,2018,0,Monday,1,Summer,0,6
9,11,2018,0,Tuesday,1,Summer,10,2
9,12,2018,0,Wednesday,1,Summer,3,3
9,13,2018,0,Thursday,1,Summer,1,2
9,14,2018,0,Friday,1,Summer,1,0
9,15,2018,0,Saturday,1,Summer,0,0
9,16,2018,0,Sunday,1,Summer,0,1
9,17,2018,0,Monday,1,Summer,0,10
9,18,2018,0,Tuesday,1,Summer,10,4
9,19,2018,0,Wednesday,1,Summer,4,1
9,20,2018,0,Thursday,1,Summer,7,2
9,21,2018,0,Friday,1,Summer,0,0
9,22,2018,0,Saturday,1,Summer,3,0
9,23,2018,0,Sunday,1,Summer,0,1
9,24,2018,0,Monday,1,Fall,0,10
9,25,2018,0,Tuesday,1,Fall,7,4
9,26,2018,0,Wednesday,1,Fall,0,3
9,27,2018,0,Thursday,1,Fall,1,2
9,28,2018,0,Friday,1,Fall,0,3
9,29,2018,0,Saturday,1,Fall,0,0
9,30,2018,0,Sunday,1,Fall,0,0
10,1,2018,0,Monday,1,Fall,0,7
10,2,2018,0,Tuesday,1,Fall,10,4
10,3,2018,0,Wednesday,1,Fall,2,5
10,4,2018,0,Thursday,1,Fall,2,4
10,5,2018,0,Friday,1,Fall,6,1
10,6,2018,0,Saturday,1,Fall,5,1
10,7,2018,0,Sunday,1,Fall,0,1
10,8,2018,0,Monday,1,Fall,0,12
10,9,2018,0,Tuesday,1,Fall,9,1
10,10,2018,0,Wednesday,1,Fall,3,2
10,11,2018,0,Thursday,1,Fall,5,6
10,12,2018,0,Friday,1,Fall,0,3
10,13,2018,0,Saturday,1,Fall,0,1
10,14,2018,0,Sunday,1,Fall,0,0
10,15,2018,0,Monday,1,Fall,0,7
10,16,2018,0,Tuesday,1,Fall,16,5
10,17,2018,0,Wednesday,1,Fall,3,5
10,18,2018,0,Thursday,1,Fall,0,0
10,19,2018,0,Friday,1,Fall,0,0
10,20,2018,0,Saturday,1,Fall,7,0
10,21,2018,0,Sunday,1,Fall,0,0
10,22,2018,0,Monday,1,Fall,0,13
10,23,2018,0,Tuesday,1,Fall,11,2
10,24,2018,0,Wednesday,1,Fall,5,5
10,25,2018,0,Thursday,1,Fall,1,1
10,26,2018,0,Friday,1,Fall,3,1
10,27,2018,0,Saturday,1,Fall,6,0
10,28,2018,0,Sunday,1,Fall,0,0
10,29,2018,0,Monday,1,Fall,0,10
10,30,2018,0,Tuesday,1,Fall,11,2
10,31,2018,0,Wednesday,1,Fall,8,4
11,1,2018,0,Thursday,1,Fall,1,7
11,2,2018,0,Friday,1,Fall,0,0
11,3,2018,0,Saturday,1,Fall,2,0
11,4,2018,0,Sunday,1,Fall,0,0
11,5,2018,0,Monday,1,Fall,0,0
11,6,2018,0,Tuesday,1,Fall,1,0
11,7,2018,0,Wednesday,1,Fall,0,0
11,8,2018,0,Thursday,1,Fall,0,32
11,9,2018,0,Friday,1,Fall,0,0
11,10,2018,0,Saturday,1,Fall,0,10
11,11,2018,0,Sunday,1,Fall,0,0
11,12,2018,0,Monday,1,Fall,0,4
11,13,2018,0,Tuesday,1,Fall,0,0
11,14,2018,0,Wednesday,1,Fall,0,14
11,15,2018,0,Thursday,1,Fall,0,7
11,16,2018,0,Friday,1,Fall,0,2
11,17,2018,0,Saturday,1,Fall,0,0
11,18,2018,0,Sunday,1,Fall,0,0
11,19,2018,0,Monday,1,Fall,0,19
11,20,2018,0,Tuesday,1,Fall,4,10
11,21,2018,0,Wednesday,1,Fall,3,1
11,22,2018,0,Thursday,1,Fall,0,0
11,23,2018,0,Friday,1,Fall,0,0
11,24,2018,0,Saturday,1,Fall,0,0
11,25,2018,0,Sunday,1,Fall,0,0
11,26,2018,0,Monday,1,Fall,0,15
11,27,2018,0,Tuesday,1,Fall,14,14
11,28,2018,0,Wednesday,1,Fall,4,1
11,29,2018,0,Thursday,1,Fall,6,3
11,30,2018,0,Friday,1,Fall,0,7
12,1,2018,0,Saturday,1,Fall,4,0
12,2,2018,0,Sunday,1,Fall,0,0
12,3,2018,0,Monday,1,Fall,0,26
12,4,2018,0,Tuesday,1,Fall,13,6
12,5,2018,0,Wednesday,1,Fall,6,6
12,6,2018,0,Thursday,1,Fall,5,4
12,7,2018,0,Friday,1,Fall,2,6
12,8,2018,0,Saturday,1,Fall,4,0
12,9,2018,0,Sunday,1,Fall,0,0
12,10,2018,0,Monday,1,Fall,0,23
12,11,2018,0,Tuesday,1,Fall,11,11
12,12,2018,0,Wednesday,1,Fall,2,12
12,13,2018,0,Thursday,1,Fall,2,6
12,14,2018,0,Friday,1,Fall,6,7
12,15,2018,0,Saturday,1,Fall,1,0
12,16,2018,0,Sunday,1,Fall,0,0
12,17,2018,0,Monday,1,Fall,0,25
12,18,2018,0,Tuesday,1,Fall,0,6
12,19,2018,0,Wednesday,1,Fall,0,1
12,20,2018,0,Thursday,1,Fall,0,6
12,21,2018,0,Friday,1,Fall,11,7
12,22,2018,0,Saturday,1,Winter,0,0
12,23,2018,0,Sunday,1,Winter,0,0
12,24,2018,0,Monday,1,Winter,0,9
12,25,2018,0,Tuesday,1,Winter,0,0
12,26,2018,0,Wednesday,1,Winter,0,13
12,27,2018,0,Thursday,1,Winter,7,5
12,28,2018,0,Friday,1,Winter,3,10
12,29,2018,0,Saturday,1,Winter,2,0
12,30,2018,0,Sunday,1,Winter,0,0
12,31,2018,0,Monday,1,Winter,0,3
1,1,2019,0,Tuesday,0,Winter,0,0
1,2,2019,0,Wednesday,0,Winter,10,6
1,3,2019,0,Thursday,0,Winter,3,2
1,4,2019,0,Friday,0,Winter,2,9
1,5,2019,0,Saturday,0,Winter,4,0
1,6,2019,0,Sunday,0,Winter,0,0
1,7,2019,0,Monday,0,Winter,0,6
1,8,2019,0,Tuesday,0,Winter,9,5
1,9,2019,0,Wednesday,0,Winter,1,0
1,10,2019,0,Thursday,0,Winter,1,2
1,11,2019,0,Friday,0,Winter,1,2
1,12,2019,0,Saturday,0,Winter,3,0
1,13,2019,0,Sunday,0,Winter,0,0
1,14,2019,0,Monday,0,Winter,0,9
1,15,2019,0,Tuesday,0,Winter,0,6
1,16,2019,0,Wednesday,0,Winter,4,4
1,17,2019,0,Thursday,0,Winter,1,2
1,18,2019,0,Friday,0,Winter,1,9
1,19,2019,0,Saturday,0,Winter,4,0
1,20,2019,0,Sunday,0,Winter,0,0
1,21,2019,0,Monday,0,Winter,0,12
1,22,2019,0,Tuesday,0,Winter,2,6
1,23,2019,0,Wednesday,0,Winter,1,3
1,24,2019,0,Thursday,0,Winter,1,0
1,25,2019,0,Friday,0,Winter,1,4
1,26,2019,0,Saturday,0,Winter,2,0
1,27,2019,0,Sunday,0,Winter,0,0
1,28,2019,0,Monday,0,Winter,0,8
1,29,2019,0,Tuesday,0,Winter,6,0
1,30,2019,0,Wednesday,0,Winter,1,0
1,31,2019,0,Thursday,0,Winter,2,2
2,1,2019,0,Friday,0,Winter,2,2
2,2,2019,0,Saturday,0,Winter,1,0
2,3,2019,0,Sunday,0,Winter,0,0
2,4,2019,0,Monday,0,Winter,0,13
2,5,2019,0,Tuesday,0,Winter,3,2
2,6,2019,0,Wednesday,0,Winter,0,3
2,7,2019,0,Thursday,0,Winter,1,6
2,8,2019,0,Friday,0,Winter,0,1
2,9,2019,0,Saturday,0,Winter,2,0
2,10,2019,0,Sunday,0,Winter,0,0
2,11,2019,0,Monday,0,Winter,0,7
2,12,2019,0,Tuesday,0,Winter,9,1
2,13,2019,0,Wednesday,0,Winter,1,1
2,14,2019,0,Thursday,0,Winter,2,5
2,15,2019,0,Friday,0,Winter,2,2
2,16,2019,0,Saturday,0,Winter,0,0
2,17,2019,0,Sunday,0,Winter,0,0
2,18,2019,0,Monday,0,Winter,0,0
2,19,2019,0,Tuesday,0,Winter,3,11
2,20,2019,0,Wednesday,0,Winter,0,4
2,21,2019,0,Thursday,0,Winter,0,4
2,22,2019,0,Friday,0,Winter,4,3
2,23,2019,0,Saturday,0,Winter,3,0
2,24,2019,0,Sunday,0,Winter,0,0
2,25,2019,0,Monday,0,Winter,0,7
2,26,2019,0,Tuesday,0,Winter,1,2
2,27,2019,0,Wednesday,0,Winter,2,7
2,28,2019,0,Thursday,0,Winter,0,3
3,1,2019,0,Friday,0,Winter,1,1
3,2,2019,0,Saturday,0,Winter,3,0
3,3,2019,0,Sunday,0,Winter,0,0
3,4,2019,0,Monday,0,Winter,0,7
3,5,2019,0,Tuesday,0,Winter,4,4
3,6,2019,0,Wednesday,0,Winter,4,0
3,7,2019,0,Thursday,0,Winter,0,3
3,8,2019,0,Friday,0,Winter,0,6
3,9,2019,0,Saturday,0,Winter,2,0
3,10,2019,0,Sunday,0,Winter,0,0
3,11,2019,0,Monday,0,Winter,0,13
3,12,2019,0,Tuesday,0,Winter,6,0
3,13,2019,0,Wednesday,0,Winter,0,3
3,14,2019,0,Thursday,0,Winter,3,3
3,15,2019,0,Friday,0,Winter,5,4
3,16,2019,0,Saturday,0,Winter,0,0
3,17,2019,0,Sunday,0,Winter,0,0
3,18,2019,0,Monday,0,Winter,0,9
3,19,2019,0,Tuesday,0,Winter,8,3
3,20,2019,0,Wednesday,0,Winter,0,3
3,21,2019,0,Thursday,0,Spring,3,2
3,22,2019,0,Friday,0,Spring,2,1
3,23,2019,0,Saturday,0,Spring,3,0
3,24,2019,0,Sunday,0,Spring,0,0
3,25,2019,0,Monday,0,Spring,0,11
3,26,2019,0,Tuesday,0,Spring,5,4
3,27,2019,0,Wednesday,0,Spring,4,4
3,28,2019,0,Thursday,0,Spring,2,7
3,29,2019,0,Friday,0,Spring,0,1
3,30,2019,0,Saturday,0,Spring,0,0
3,31,2019,0,Sunday,0,Spring,0,0
4,1,2019,0,Monday,0,Spring,0,13
4,2,2019,0,Tuesday,0,Spring,9,5
4,3,2019,0,Wednesday,0,Spring,3,4
4,4,2019,0,Thursday,0,Spring,1,5
4,5,2019,0,Friday,0,Spring,0,3
4,6,2019,0,Saturday,0,Spring,0,0
4,7,2019,0,Sunday,0,Spring,0,0
4,8,2019,0,Monday,0,Spring,0,8
4,9,2019,0,Tuesday,0,Spring,0,4
4,10,2019,0,Wednesday,0,Spring,10,4
4,11,2019,0,Thursday,0,Spring,2,0
4,12,2019,0,Friday,0,Spring,4,4
4,13,2019,0,Saturday,0,Spring,0,0
4,14,2019,0,Sunday,0,Spring,0,0
4,15,2019,0,Monday,0,Spring,0,0
4,16,2019,0,Tuesday,0,Spring,7,13
4,17,2019,0,Wednesday,0,Spring,0,6
4,18,2019,0,Thursday,0,Spring,3,3
4,19,2019,0,Friday,0,Spring,0,0
4,20,2019,0,Saturday,0,Spring,0,0
4,21,2019,0,Sunday,0,Spring,0,0
4,22,2019,0,Monday,0,Spring,0,11
4,23,2019,0,Tuesday,0,Spring,3,8
4,24,2019,0,Wednesday,0,Spring,0,0
4,25,2019,0,Thursday,0,Spring,0,2
4,26,2019,0,Friday,0,Spring,2,0
4,27,2019,0,Saturday,0,Spring,0,0
4,28,2019,0,Sunday,0,Spring,0,0
4,29,2019,0,Monday,0,Spring,0,14
4,30,2019,0,Tuesday,0,Spring,3,4
5,1,2019,0,Wednesday,0,Spring,3,3
5,2,2019,0,Thursday,0,Spring,0,2
5,3,2019,0,Friday,0,Spring,1,2
5,4,2019,0,Saturday,0,Spring,3,0
5,5,2019,0,Sunday,0,Spring,0,0
5,6,2019,0,Monday,0,Spring,0,13
5,7,2019,0,Tuesday,0,Spring,0,3
5,8,2019,0,Wednesday,0,Spring,2,4
5,9,2019,0,Thursday,0,Spring,2,2
5,10,2019,0,Friday,0,Spring,1,4
5,11,2019,0,Saturday,0,Spring,0,0
5,12,2019,0,Sunday,0,Spring,0,0
5,13,2019,0,Monday,0,Spring,0,6
5,14,2019,0,Tuesday,0,Spring,5,3
5,15,2019,0,Wednesday,0,Spring,0,1
5,16,2019,0,Thursday,0,Spring,0,1
5,17,2019,0,Friday,0,Spring,1,5
5,18,2019,0,Saturday,0,Spring,0,0
5,19,2019,0,Sunday,0,Spring,0,0
5,20,2019,0,Monday,0,Spring,0,10
5,21,2019,0,Tuesday,0,Spring,1,0
5,22,2019,0,Wednesday,0,Spring,1,2
5,23,2019,0,Thursday,0,Spring,0,1
5,24,2019,0,Friday,0,Spring,1,2
5,25,2019,0,Saturday,0,Spring,2,0
5,26,2019,0,Sunday,0,Spring,1,0
5,27,2019,0,Monday,0,Spring,4,0
5,28,2019,0,Tuesday,0,Spring,1,4
5,29,2019,0,Wednesday,0,Spring,4,2
5,30,2019,0,Thursday,0,Spring,4,0
5,31,2019,0,Friday,0,Spring,1,5
6,1,2019,0,Saturday,0,Spring,0,0
6,2,2019,0,Sunday,0,Spring,0,0
6,3,2019,0,Monday,0,Spring,1,1
6,4,2019,0,Tuesday,0,Spring,1,1
6,5,2019,0,Wednesday,0,Spring,1,1
6,6,2019,0,Thursday,0,Spring,0,0
6,7,2019,0,Friday,0,Spring,2,1
6,8,2019,0,Saturday,0,Spring,3,0
6,9,2019,0,Sunday,0,Spring,0,0
6,10,2019,0,Monday,0,Spring,0,5
6,11,2019,0,Tuesday,0,Spring,6,0
6,12,2019,0,Wednesday,0,Spring,1,1
6,13,2019,0,Thursday,0,Spring,1,0
6,14,2019,0,Friday,0,Spring,0,0
6,15,2019,0,Saturday,0,Spring,0,0
6,16,2019,0,Sunday,0,Spring,0,0
6,17,2019,0,Monday,0,Spring,0,7
6,18,2019,0,Tuesday,0,Spring,4,2
6,19,2019,0,Wednesday,0,Spring,0,1
6,20,2019,0,Thursday,0,Spring,0,0
6,21,2019,0,Friday,0,Spring,1,0
6,22,2019,0,Saturday,0,Summer,1,0
6,23,2019,0,Sunday,0,Summer,0,0
6,24,2019,0,Monday,0,Summer,0,3
6,25,2019,0,Tuesday,0,Summer,4,0
6,26,2019,0,Wednesday,0,Summer,1,1
6,27,2019,0,Thursday,0,Summer,1,2
6,28,2019,0,Friday,0,Summer,1,4
6,29,2019,0,Saturday,0,Summer,2,0
6,30,2019,0,Sunday,0,Summer,0,0
7,1,2019,0,Monday,0,Summer,0,0
7,2,2019,0,Tuesday,0,Summer,3,6
7,3,2019,0,Wednesday,0,Summer,4,2
7,4,2019,0,Thursday,0,Summer,0,0
7,5,2019,0,Friday,0,Summer,1,0
7,6,2019,0,Saturday,0,Summer,0,0
7,7,2019,0,Sunday,0,Summer,0,0
7,8,2019,0,Monday,0,Summer,6,6
7,9,2019,0,Tuesday,0,Summer,5,0
7,10,2019,0,Wednesday,0,Summer,3,1
7,11,2019,0,Thursday,0,Summer,2,0
7,12,2019,0,Friday,0,Summer,1,0
7,13,2019,0,Saturday,0,Summer,0,0
7,14,2019,0,Sunday,0,Summer,2,0
7,15,2019,0,Monday,0,Summer,1,9
7,16,2019,0,Tuesday,0,Summer,1,1
7,17,2019,0,Wednesday,0,Summer,1,0
7,18,2019,0,Thursday,0,Summer,0,3
7,19,2019,0,Friday,0,Summer,1,0
7,20,2019,0,Saturday,0,Summer,2,0
7,21,2019,0,Sunday,0,Summer,0,0
7,22,2019,0,Monday,0,Summer,2,4
7,23,2019,0,Tuesday,0,Summer,3,1
7,24,2019,0,Wednesday,0,Summer,1,0
7,25,2019,0,Thursday,0,Summer,0,0
7,26,2019,0,Friday,0,Summer,1,0
7,27,2019,0,Saturday,0,Summer,2,0
7,28,2019,0,Sunday,0,Summer,0,0
7,29,2019,0,Monday,0,Summer,0,0
7,30,2019,0,Tuesday,0,Summer,9,0
7,31,2019,0,Wednesday,0,Summer,1,0
8,1,2019,0,Thursday,0,Summer,0,0
8,2,2019,0,Friday,0,Summer,1,3
8,3,2019,0,Saturday,0,Summer,2,0
8,4,2019,0,Sunday,0,Summer,0,0
8,5,2019,0,Monday,0,Summer,0,6
8,6,2019,0,Tuesday,0,Summer,1,0
8,7,2019,0,Wednesday,0,Summer,0,1
8,8,2019,0,Thursday,0,Summer,0,3
8,9,2019,0,Friday,0,Summer,1,2
8,10,2019,0,Saturday,0,Summer,0,0
8,11,2019,0,Sunday,0,Summer,1,0
8,12,2019,0,Monday,0,Summer,0,13
8,13,2019,0,Tuesday,0,Summer,1,0
8,14,2019,0,Wednesday,0,Summer,1,2
8,15,2019,0,Thursday,0,Summer,1,4
8,16,2019,0,Friday,0,Summer,0,1
8,17,2019,0,Saturday,0,Summer,2,0
8,18,2019,0,Sunday,0,Summer,0,0
8,19,2019,0,Monday,0,Summer,1,15
8,20,2019,0,Tuesday,0,Summer,3,5
8,21,2019,0,Wednesday,0,Summer,3,2
8,22,2019,0,Thursday,0,Summer,1,4
8,23,2019,0,Friday,0,Summer,0,1
8,24,2019,0,Saturday,0,Summer,1,0
8,25,2019,0,Sunday,0,Summer,0,0
8,26,2019,0,Monday,0,Summer,0,15
8,27,2019,0,Tuesday,0,Summer,10,4
8,28,2019,0,Wednesday,0,Summer,0,4
8,29,2019,0,Thursday,0,Summer,4,0
8,30,2019,0,Friday,0,Summer,1,4
8,31,2019,0,Saturday,0,Summer,0,4
9,1,2019,0,Sunday,1,Summer,0,8
9,2,2019,0,Monday,1,Summer,0,5
9,3,2019,0,Tuesday,1,Summer,0,5
9,4,2019,0,Wednesday,1,Summer,13,4
9,5,2019,0,Thursday,1,Summer,3,4
9,6,2019,0,Friday,1,Summer,0,5
9,7,2019,0,Saturday,1,Summer,0,4
9,8,2019,0,Sunday,1,Summer,1,3
9,9,2019,0,Monday,1,Summer,1,10
9,10,2019,0,Tuesday,1,Summer,6,4
9,11,2019,0,Wednesday,1,Summer,2,13
9,12,2019,0,Thursday,1,Summer,3,7
9,13,2019,0,Friday,1,Summer,2,3
9,14,2019,0,Saturday,1,Summer,0,8
9,15,2019,0,Sunday,1,Summer,0,7
9,16,2019,0,Monday,1,Summer,1,5
9,17,2019,0,Tuesday,1,Summer,10,5
9,18,2019,0,Wednesday,1,Summer,4,4
9,19,2019,0,Thursday,1,Summer,1,8
9,20,2019,0,Friday,1,Summer,2,5
9,21,2019,0,Saturday,1,Summer,0,7
9,22,2019,0,Sunday,1,Summer,0,8
9,23,2019,0,Monday,1,Summer,1,9
9,24,2019,0,Tuesday,1,Fall,10,9
9,25,2019,0,Wednesday,1,Fall,4,5
9,26,2019,0,Thursday,1,Fall,3,6
9,27,2019,0,Friday,1,Fall,2,6
9,28,2019,0,Saturday,1,Fall,3,7
9,29,2019,0,Sunday,1,Fall,0,8
9,30,2019,0,Monday,1,Fall,0,17
10,1,2019,0,Tuesday,1,Fall,7,9
10,2,2019,0,Wednesday,1,Fall,4,9
10,3,2019,0,Thursday,1,Fall,5,10
10,4,2019,0,Friday,1,Fall,4,12
10,5,2019,0,Saturday,1,Fall,1,11
10,6,2019,0,Sunday,1,Fall,1,11
10,7,2019,0,Monday,1,Fall,1,12
10,8,2019,0,Tuesday,1,Fall,12,13
10,9,2019,0,Wednesday,1,Fall,1,9
10,10,2019,0,Thursday,1,Fall,2,1
