Month,Day,Year,Covid,Day of Week,Holiday,Season,Previous Year Sales,Label
10,11,2019,0,Friday,1,Fall,6,0
10,12,2019,0,Saturday,1,Fall,3,0
10,13,2019,0,Sunday,1,Fall,1,0
10,14,2019,0,Monday,1,Fall,0,0
10,15,2019,0,Tuesday,1,Fall,7,1
10,16,2019,0,Wednesday,1,Fall,5,2
10,17,2019,0,Thursday,1,Fall,5,0
10,18,2019,0,Friday,1,Fall,0,0
10,19,2019,0,Saturday,1,Fall,0,0
10,20,2019,0,Sunday,1,Fall,0,0
10,21,2019,0,Monday,1,Fall,0,0
10,22,2019,0,Tuesday,1,Fall,13,30
10,23,2019,0,Wednesday,1,Fall,2,0
10,24,2019,0,Thursday,1,Fall,5,0
10,25,2019,0,Friday,1,Fall,1,24
10,26,2019,0,Saturday,1,Fall,1,0
10,27,2019,0,Sunday,1,Fall,0,0
10,28,2019,0,Monday,1,Fall,0,11
10,29,2019,0,Tuesday,1,Fall,10,1
10,30,2019,0,Wednesday,1,Fall,2,11
10,31,2019,0,Thursday,1,Fall,4,0
11,1,2019,0,Friday,1,Fall,7,0
11,2,2019,0,Saturday,1,Fall,0,0
11,3,2019,0,Sunday,1,Fall,0,0
11,4,2019,0,Monday,1,Fall,0,44
11,5,2019,0,Tuesday,1,Fall,0,10
11,6,2019,0,Wednesday,1,Fall,0,10
11,7,2019,0,Thursday,1,Fall,0,6
11,8,2019,0,Friday,1,Fall,32,14
11,9,2019,0,Saturday,1,Fall,0,4
11,10,2019,0,Sunday,1,Fall,10,5
11,11,2019,0,Monday,1,Fall,0,10
11,12,2019,0,Tuesday,1,Fall,4,13
11,13,2019,0,Wednesday,1,Fall,0,27
11,14,2019,0,Thursday,1,Fall,14,21
11,15,2019,0,Friday,1,Fall,7,16
11,16,2019,0,Saturday,1,Fall,2,12
11,17,2019,0,Sunday,1,Fall,0,14
11,18,2019,0,Monday,1,Fall,0,14
11,19,2019,0,Tuesday,1,Fall,19,36
11,20,2019,0,Wednesday,1,Fall,10,11
11,21,2019,0,Thursday,1,Fall,1,11
11,22,2019,0,Friday,1,Fall,0,8
11,23,2019,0,Saturday,1,Fall,0,8
11,24,2019,0,Sunday,1,Fall,0,5
11,25,2019,0,Monday,1,Fall,0,27
11,26,2019,0,Tuesday,1,Fall,15,14
11,27,2019,0,Wednesday,1,Fall,14,11
11,28,2019,0,Thursday,1,Fall,1,1
11,29,2019,0,Friday,1,Fall,3,4
11,30,2019,0,Saturday,1,Fall,7,1
12,1,2019,0,Sunday,1,Fall,0,1
12,2,2019,0,Monday,1,Fall,0,45
12,3,2019,0,Tuesday,1,Fall,26,22
12,4,2019,0,Wednesday,1,Fall,6,12
12,5,2019,0,Thursday,1,Fall,6,11
12,6,2019,0,Friday,1,Fall,4,10
12,7,2019,0,Saturday,1,Fall,6,1
12,8,2019,0,Sunday,1,Fall,0,4
12,9,2019,0,Monday,1,Fall,0,25
12,10,2019,0,Tuesday,1,Fall,23,24
12,11,2019,0,Wednesday,1,Fall,11,11
12,12,2019,0,Thursday,1,Fall,12,11
12,13,2019,0,Friday,1,Fall,6,13
12,14,2019,0,Saturday,1,Fall,7,12
12,15,2019,0,Sunday,1,Fall,0,12
12,16,2019,0,Monday,1,Fall,0,12
12,17,2019,0,Tuesday,1,Fall,25,12
12,18,2019,0,Wednesday,1,Fall,6,6
12,19,2019,0,Thursday,1,Fall,1,9
12,20,2019,0,Friday,1,Fall,6,8
12,21,2019,0,Saturday,1,Fall,7,1
12,22,2019,0,Sunday,1,Winter,0,0
12,23,2019,0,Monday,1,Winter,0,1
12,24,2019,0,Tuesday,1,Winter,9,1
12,25,2019,0,Wednesday,1,Winter,0,0
12,26,2019,0,Thursday,1,Winter,13,0
12,27,2019,0,Friday,1,Winter,5,0
12,28,2019,0,Saturday,1,Winter,10,0
12,29,2019,0,Sunday,1,Winter,0,3
12,30,2019,0,Monday,1,Winter,0,9
12,31,2019,0,Tuesday,1,Winter,3,3
1,1,2020,0,Wednesday,0,Winter,0,1
1,2,2020,0,Thursday,0,Winter,6,8
1,3,2020,0,Friday,0,Winter,2,11
1,4,2020,0,Saturday,0,Winter,9,7
1,5,2020,0,Sunday,0,Winter,0,12
1,6,2020,0,Monday,0,Winter,0,11
1,7,2020,0,Tuesday,0,Winter,6,16
1,8,2020,0,Wednesday,0,Winter,5,9
1,9,2020,0,Thursday,0,Winter,0,9
1,10,2020,0,Friday,0,Winter,2,6
1,11,2020,0,Saturday,0,Winter,2,5
1,12,2020,0,Sunday,0,Winter,0,6
1,13,2020,0,Monday,0,Winter,0,8
1,14,2020,0,Tuesday,0,Winter,9,6
1,15,2020,0,Wednesday,0,Winter,6,4
1,16,2020,0,Thursday,0,Winter,4,3
1,17,2020,0,Friday,0,Winter,2,4
1,18,2020,0,Saturday,0,Winter,9,5
1,19,2020,0,Sunday,0,Winter,0,5
1,20,2020,0,Monday,0,Winter,0,12
1,21,2020,0,Tuesday,0,Winter,12,10
1,22,2020,0,Wednesday,0,Winter,6,6
1,23,2020,0,Thursday,0,Winter,3,5
1,24,2020,0,Friday,0,Winter,0,2
1,25,2020,0,Saturday,0,Winter,4,2
1,26,2020,0,Sunday,0,Winter,0,3
1,27,2020,0,Monday,0,Winter,0,3
1,28,2020,0,Tuesday,0,Winter,8,1
1,29,2020,0,Wednesday,0,Winter,0,0
1,30,2020,0,Thursday,0,Winter,0,0
1,31,2020,0,Friday,0,Winter,2,1
2,1,2020,0,Saturday,0,Winter,2,1
2,2,2020,0,Sunday,0,Winter,0,0
2,3,2020,0,Monday,0,Winter,0,0
2,4,2020,0,Tuesday,0,Winter,13,0
2,5,2020,0,Wednesday,0,Winter,2,0
2,6,2020,0,Thursday,0,Winter,3,2
2,7,2020,0,Friday,0,Winter,6,2
2,8,2020,0,Saturday,0,Winter,1,0
2,9,2020,0,Sunday,0,Winter,0,0
2,10,2020,0,Monday,0,Winter,0,0
2,11,2020,0,Tuesday,0,Winter,7,1
2,12,2020,0,Wednesday,0,Winter,1,0
2,13,2020,0,Thursday,0,Winter,1,0
2,14,2020,0,Friday,0,Winter,5,0
2,15,2020,0,Saturday,0,Winter,2,0
2,16,2020,0,Sunday,0,Winter,0,1
2,17,2020,0,Monday,0,Winter,0,0
2,18,2020,0,Tuesday,0,Winter,0,0
2,19,2020,0,Wednesday,0,Winter,11,0
2,20,2020,0,Thursday,0,Winter,4,0
2,21,2020,0,Friday,0,Winter,4,0
2,22,2020,0,Saturday,0,Winter,3,0
2,23,2020,0,Sunday,0,Winter,0,0
2,24,2020,0,Monday,0,Winter,0,0
2,25,2020,0,Tuesday,0,Winter,7,0
2,26,2020,0,Wednesday,0,Winter,2,0
2,27,2020,0,Thursday,0,Winter,7,0
2,28,2020,0,Friday,0,Winter,3,0
2,29,2020,0,Saturday,0,Winter,1,1
3,1,2020,0,Sunday,0,Winter,0,9
3,2,2020,0,Monday,0,Winter,0,3
3,3,2020,0,Tuesday,0,Winter,7,2
3,4,2020,0,Wednesday,0,Winter,4,9
3,5,2020,0,Thursday,0,Winter,0,4
3,6,2020,0,Friday,0,Winter,3,3
3,7,2020,0,Saturday,0,Winter,6,9
3,8,2020,0,Sunday,0,Winter,0,9
3,9,2020,0,Monday,0,Winter,0,16
3,10,2020,0,Tuesday,0,Winter,13,2
3,11,2020,0,Wednesday,0,Winter,0,16
3,12,2020,0,Thursday,0,Winter,3,6
3,13,2020,0,Friday,0,Winter,3,7
3,14,2020,0,Saturday,0,Winter,4,5
3,15,2020,0,Sunday,0,Winter,0,10
3,16,2020,0,Monday,0,Winter,0,12
3,17,2020,0,Tuesday,0,Winter,9,10
3,18,2020,0,Wednesday,0,Winter,3,8
3,19,2020,0,Thursday,0,Winter,3,9
3,20,2020,0,Friday,0,Winter,2,5
3,21,2020,0,Saturday,0,Spring,1,8
3,22,2020,0,Sunday,0,Spring,0,10
3,23,2020,0,Monday,0,Spring,0,12
3,24,2020,0,Tuesday,0,Spring,11,10
3,25,2020,0,Wednesday,0,Spring,4,4
3,26,2020,0,Thursday,0,Spring,4,3
3,27,2020,0,Friday,0,Spring,7,0
3,28,2020,0,Saturday,0,Spring,1,3
3,29,2020,0,Sunday,0,Spring,0,0
3,30,2020,0,Monday,0,Spring,0,0
3,31,2020,0,Tuesday,0,Spring,13,0
4,1,2020,0,Wednesday,0,Spring,5,1
4,2,2020,0,Thursday,0,Spring,4,0
4,3,2020,0,Friday,0,Spring,5,0
4,4,2020,0,Saturday,0,Spring,3,0
4,5,2020,0,Sunday,0,Spring,0,0
4,6,2020,0,Monday,0,Spring,0,2
4,7,2020,0,Tuesday,0,Spring,8,0
4,8,2020,0,Wednesday,0,Spring,4,0
4,9,2020,0,Thursday,0,Spring,4,0
4,10,2020,0,Friday,0,Spring,0,1
4,11,2020,0,Saturday,0,Spring,4,0
4,12,2020,0,Sunday,0,Spring,0,0
4,13,2020,0,Monday,0,Spring,0,13
4,14,2020,0,Tuesday,0,Spring,0,1
4,15,2020,0,Wednesday,0,Spring,13,9
4,16,2020,0,Thursday,0,Spring,6,6
4,17,2020,0,Friday,0,Spring,3,7
4,18,2020,0,Saturday,0,Spring,0,6
4,19,2020,0,Sunday,0,Spring,0,11
4,20,2020,0,Monday,0,Spring,0,15
4,21,2020,0,Tuesday,0,Spring,11,2
4,22,2020,0,Wednesday,0,Spring,8,0
4,23,2020,0,Thursday,0,Spring,0,2
4,24,2020,0,Friday,0,Spring,2,3
4,25,2020,0,Saturday,0,Spring,0,3
4,26,2020,0,Sunday,0,Spring,0,11
4,27,2020,0,Monday,0,Spring,0,8
4,28,2020,0,Tuesday,0,Spring,14,9
4,29,2020,0,Wednesday,0,Spring,4,7
4,30,2020,0,Thursday,0,Spring,3,12
5,1,2020,0,Friday,0,Spring,2,13
5,2,2020,0,Saturday,0,Spring,2,10
5,3,2020,0,Sunday,0,Spring,0,7
5,4,2020,0,Monday,0,Spring,0,7
5,5,2020,0,Tuesday,0,Spring,13,10
5,6,2020,0,Wednesday,0,Spring,3,6
5,7,2020,0,Thursday,0,Spring,4,18
5,8,2020,0,Friday,0,Spring,2,4
5,9,2020,0,Saturday,0,Spring,4,5
5,10,2020,0,Sunday,0,Spring,0,6
5,11,2020,0,Monday,0,Spring,0,9
5,12,2020,0,Tuesday,0,Spring,6,5
5,13,2020,0,Wednesday,0,Spring,3,5
5,14,2020,0,Thursday,0,Spring,1,1
5,15,2020,0,Friday,0,Spring,1,3
5,16,2020,0,Saturday,0,Spring,5,3
5,17,2020,0,Sunday,0,Spring,0,2
5,18,2020,0,Monday,0,Spring,0,6
5,19,2020,0,Tuesday,0,Spring,10,5
5,20,2020,0,Wednesday,0,Spring,0,13
5,21,2020,0,Thursday,0,Spring,2,2
5,22,2020,0,Friday,0,Spring,1,5
5,23,2020,0,Saturday,0,Spring,2,4
5,24,2020,0,Sunday,0,Spring,0,5
5,25,2020,0,Monday,0,Spring,0,1
5,26,2020,0,Tuesday,0,Spring,0,4
5,27,2020,0,Wednesday,0,Spring,4,5
5,28,2020,0,Thursday,0,Spring,2,4
5,29,2020,0,Friday,0,Spring,0,1
5,30,2020,0,Saturday,0,Spring,5,0
5,31,2020,0,Sunday,0,Spring,0,3
6,1,2020,1,Monday,0,Spring,0,6
6,2,2020,1,Tuesday,0,Spring,1,10
6,3,2020,1,Wednesday,0,Spring,1,4
6,4,2020,1,Thursday,0,Spring,1,4
6,5,2020,1,Friday,0,Spring,0,0
6,6,2020,1,Saturday,0,Spring,1,2
6,7,2020,1,Sunday,0,Spring,0,0
6,8,2020,1,Monday,0,Spring,0,4
6,9,2020,1,Tuesday,0,Spring,5,3
6,10,2020,1,Wednesday,0,Spring,0,4
6,11,2020,1,Thursday,0,Spring,1,6
6,12,2020,1,Friday,0,Spring,0,5
6,13,2020,1,Saturday,0,Spring,0,2
6,14,2020,1,Sunday,0,Spring,0,3
6,15,2020,1,Monday,0,Spring,0,1
6,16,2020,1,Tuesday,0,Spring,7,8
6,17,2020,1,Wednesday,0,Spring,2,3
6,18,2020,1,Thursday,0,Spring,1,7
6,19,2020,1,Friday,0,Spring,0,6
6,20,2020,1,Saturday,0,Spring,0,2
6,21,2020,1,Sunday,0,Spring,0,9
6,22,2020,1,Monday,0,Summer,0,2
6,23,2020,1,Tuesday,0,Summer,3,9
6,24,2020,1,Wednesday,0,Summer,0,4
6,25,2020,1,Thursday,0,Summer,1,5
6,26,2020,1,Friday,0,Summer,2,3
6,27,2020,1,Saturday,0,Summer,4,5
6,28,2020,1,Sunday,0,Summer,0,4
6,29,2020,1,Monday,0,Summer,0,6
6,30,2020,1,Tuesday,0,Summer,0,12
7,1,2020,1,Wednesday,0,Summer,6,5
7,2,2020,1,Thursday,0,Summer,2,1
7,3,2020,1,Friday,0,Summer,0,13
7,4,2020,1,Saturday,0,Summer,0,4
7,5,2020,1,Sunday,0,Summer,0,2
7,6,2020,1,Monday,0,Summer,0,13
7,7,2020,1,Tuesday,0,Summer,6,9
7,8,2020,1,Wednesday,0,Summer,0,11
7,9,2020,1,Thursday,0,Summer,1,7
7,10,2020,1,Friday,0,Summer,0,12
7,11,2020,1,Saturday,0,Summer,0,3
7,12,2020,1,Sunday,0,Summer,0,10
7,13,2020,1,Monday,0,Summer,0,12
7,14,2020,1,Tuesday,0,Summer,9,13
7,15,2020,1,Wednesday,0,Summer,1,11
7,16,2020,1,Thursday,0,Summer,0,7
7,17,2020,1,Friday,0,Summer,3,11
7,18,2020,1,Saturday,0,Summer,0,5
7,19,2020,1,Sunday,0,Summer,0,3
7,20,2020,1,Monday,0,Summer,0,5
7,21,2020,1,Tuesday,0,Summer,4,10
7,22,2020,1,Wednesday,0,Summer,1,4
7,23,2020,1,Thursday,0,Summer,0,16
7,24,2020,1,Friday,0,Summer,0,22
7,25,2020,1,Saturday,0,Summer,0,13
7,26,2020,1,Sunday,0,Summer,0,8
7,27,2020,1,Monday,0,Summer,0,15
7,28,2020,1,Tuesday,0,Summer,0,12
7,29,2020,1,Wednesday,0,Summer,0,15
7,30,2020,1,Thursday,0,Summer,0,9
7,31,2020,1,Friday,0,Summer,0,11
8,1,2020,1,Saturday,0,Summer,3,8
8,2,2020,1,Sunday,0,Summer,0,11
8,3,2020,1,Monday,0,Summer,0,8
8,4,2020,1,Tuesday,0,Summer,6,17
8,5,2020,1,Wednesday,0,Summer,0,9
8,6,2020,1,Thursday,0,Summer,1,7
8,7,2020,1,Friday,0,Summer,3,3
8,8,2020,1,Saturday,0,Summer,2,8
8,9,2020,1,Sunday,0,Summer,0,26
8,10,2020,1,Monday,0,Summer,0,9
8,11,2020,1,Tuesday,0,Summer,13,7
8,12,2020,1,Wednesday,0,Summer,0,10
8,13,2020,1,Thursday,0,Summer,2,5
8,14,2020,1,Friday,0,Summer,4,10
8,15,2020,1,Saturday,0,Summer,1,6
8,16,2020,1,Sunday,0,Summer,0,4
8,17,2020,1,Monday,0,Summer,0,14
8,18,2020,1,Tuesday,0,Summer,15,5
8,19,2020,1,Wednesday,0,Summer,5,21
8,20,2020,1,Thursday,0,Summer,2,8
8,21,2020,1,Friday,0,Summer,4,6
8,22,2020,1,Saturday,0,Summer,1,5
8,23,2020,1,Sunday,0,Summer,0,4
8,24,2020,1,Monday,0,Summer,0,28
8,25,2020,1,Tuesday,0,Summer,15,4
8,26,2020,1,Wednesday,0,Summer,4,22
8,27,2020,1,Thursday,0,Summer,4,11
8,28,2020,1,Friday,0,Summer,0,12
8,29,2020,1,Saturday,0,Summer,4,0
8,30,2020,1,Sunday,0,Summer,4,32
8,31,2020,1,Monday,0,Summer,8,6
9,1,2020,1,Tuesday,1,Summer,5,21
9,2,2020,1,Wednesday,1,Summer,5,7
9,3,2020,1,Thursday,1,Summer,4,13
9,4,2020,1,Friday,1,Summer,4,8
9,5,2020,1,Saturday,1,Summer,5,3
9,6,2020,1,Sunday,1,Summer,4,1
9,7,2020,1,Monday,1,Summer,3,16
9,8,2020,1,Tuesday,1,Summer,10,2
9,9,2020,1,Wednesday,1,Summer,4,12
9,10,2020,1,Thursday,1,Summer,13,7
9,11,2020,1,Friday,1,Summer,7,19
9,12,2020,1,Saturday,1,Summer,3,47
9,13,2020,1,Sunday,1,Summer,8,25
9,14,2020,1,Monday,1,Summer,7,17
9,15,2020,1,Tuesday,1,Summer,5,24
9,16,2020,1,Wednesday,1,Summer,5,18
9,17,2020,1,Thursday,1,Summer,4,24
9,18,2020,1,Friday,1,Summer,8,9
9,19,2020,1,Saturday,1,Summer,5,9
9,20,2020,1,Sunday,1,Summer,7,14
9,21,2020,1,Monday,1,Summer,8,30
9,22,2020,1,Tuesday,1,Summer,9,41
9,23,2020,1,Wednesday,1,Summer,9,29
9,24,2020,1,Thursday,1,Fall,5,27
9,25,2020,1,Friday,1,Fall,6,21
9,26,2020,1,Saturday,1,Fall,6,20
9,27,2020,1,Sunday,1,Fall,7,10
9,28,2020,1,Monday,1,Fall,8,32
9,29,2020,1,Tuesday,1,Fall,17,36
9,30,2020,1,Wednesday,1,Fall,9,19
10,1,2020,1,Thursday,1,Fall,9,24
10,2,2020,1,Friday,1,Fall,10,23
10,3,2020,1,Saturday,1,Fall,12,15
10,4,2020,1,Sunday,1,Fall,11,19
10,5,2020,1,Monday,1,Fall,11,20
10,6,2020,1,Tuesday,1,Fall,12,19
10,7,2020,1,Wednesday,1,Fall,13,22
10,8,2020,1,Thursday,1,Fall,9,28
10,9,2020,1,Friday,1,Fall,1,13
10,10,2020,1,Saturday,1,Fall,0,22
10,11,2020,1,Sunday,1,Fall,0,11
10,12,2020,1,Monday,1,Fall,0,12
10,13,2020,1,Tuesday,1,Fall,0,15
10,14,2020,1,Wednesday,1,Fall,1,24
10,15,2020,1,Thursday,1,Fall,2,16
10,16,2020,1,Friday,1,Fall,0,15
10,17,2020,1,Saturday,1,Fall,0,28
10,18,2020,1,Sunday,1,Fall,0,23
10,19,2020,1,Monday,1,Fall,0,31
10,20,2020,1,Tuesday,1,Fall,0,19
10,21,2020,1,Wednesday,1,Fall,30,26
10,22,2020,1,Thursday,1,Fall,0,23
10,23,2020,1,Friday,1,Fall,0,25
10,24,2020,1,Saturday,1,Fall,24,20
10,25,2020,1,Sunday,1,Fall,0,20
10,26,2020,1,Monday,1,Fall,0,26
10,27,2020,1,Tuesday,1,Fall,11,29
10,28,2020,1,Wednesday,1,Fall,1,36
10,29,2020,1,Thursday,1,Fall,11,22
10,30,2020,1,Friday,1,Fall,0,21
10,31,2020,1,Saturday,1,Fall,0,15
11,1,2020,1,Sunday,1,Fall,0,23
11,2,2020,1,Monday,1,Fall,0,27
11,3,2020,1,Tuesday,1,Fall,44,29
11,4,2020,1,Wednesday,1,Fall,10,25
11,5,2020,1,Thursday,1,Fall,10,28
11,6,2020,1,Friday,1,Fall,6,27
11,7,2020,1,Saturday,1,Fall,14,20
11,8,2020,1,Sunday,1,Fall,4,41
11,9,2020,1,Monday,1,Fall,5,58
11,10,2020,1,Tuesday,1,Fall,10,56
11,11,2020,1,Wednesday,1,Fall,13,41
11,12,2020,1,Thursday,1,Fall,27,43
11,13,2020,1,Friday,1,Fall,21,38
11,14,2020,1,Saturday,1,Fall,16,28
11,15,2020,1,Sunday,1,Fall,12,29
11,16,2020,1,Monday,1,Fall,14,34
11,17,2020,1,Tuesday,1,Fall,14,57
11,18,2020,1,Wednesday,1,Fall,36,43
11,19,2020,1,Thursday,1,Fall,11,67
11,20,2020,1,Friday,1,Fall,11,45
11,21,2020,1,Saturday,1,Fall,8,48
11,22,2020,1,Sunday,1,Fall,8,41
11,23,2020,1,Monday,1,Fall,5,37
11,24,2020,1,Tuesday,1,Fall,27,49
11,25,2020,1,Wednesday,1,Fall,14,47
11,26,2020,1,Thursday,1,Fall,11,11
11,27,2020,1,Friday,1,Fall,1,57
11,28,2020,1,Saturday,1,Fall,4,49
11,29,2020,1,Sunday,1,Fall,1,47
11,30,2020,1,Monday,1,Fall,1,55
12,1,2020,1,Tuesday,1,Fall,45,37
12,2,2020,1,Wednesday,1,Fall,22,44
12,3,2020,1,Thursday,1,Fall,12,62
12,4,2020,1,Friday,1,Fall,11,51
12,5,2020,1,Saturday,1,Fall,10,58
12,6,2020,1,Sunday,1,Fall,1,39
12,7,2020,1,Monday,1,Fall,4,45
12,8,2020,1,Tuesday,1,Fall,25,53
12,9,2020,1,Wednesday,1,Fall,24,57
12,10,2020,1,Thursday,1,Fall,11,43
12,11,2020,1,Friday,1,Fall,11,31
12,12,2020,1,Saturday,1,Fall,13,26
12,13,2020,1,Sunday,1,Fall,12,24
12,14,2020,1,Monday,1,Fall,12,48
12,15,2020,1,Tuesday,1,Fall,12,61
12,16,2020,1,Wednesday,1,Fall,12,62
12,17,2020,1,Thursday,1,Fall,6,44
12,18,2020,1,Friday,1,Fall,9,39
12,19,2020,1,Saturday,1,Fall,8,35
12,20,2020,1,Sunday,1,Fall,1,39
12,21,2020,1,Monday,1,Fall,0,27
12,22,2020,1,Tuesday,1,Winter,1,24
12,23,2020,1,Wednesday,1,Winter,1,10
12,24,2020,1,Thursday,1,Winter,0,4
12,25,2020,1,Friday,1,Winter,0,0
12,26,2020,1,Saturday,1,Winter,0,14
12,27,2020,1,Sunday,1,Winter,0,9
12,28,2020,1,Monday,1,Winter,3,7
12,29,2020,1,Tuesday,1,Winter,9,16
12,30,2020,1,Wednesday,1,Winter,3,38
12,31,2020,1,Thursday,1,Winter,1,19
1,1,2021,1,Friday,0,Winter,8,1
1,2,2021,1,Saturday,0,Winter,11,24
1,3,2021,1,Sunday,0,Winter,7,12
1,4,2021,1,Monday,0,Winter,12,16
1,5,2021,1,Tuesday,0,Winter,11,12
1,6,2021,1,Wednesday,0,Winter,16,12
1,7,2021,1,Thursday,0,Winter,9,23
1,8,2021,1,Friday,0,Winter,9,20
1,9,2021,1,Saturday,0,Winter,6,26
1,10,2021,1,Sunday,0,Winter,5,27
1,11,2021,1,Monday,0,Winter,6,42
1,12,2021,1,Tuesday,0,Winter,8,34
1,13,2021,1,Wednesday,0,Winter,6,39
1,14,2021,1,Thursday,0,Winter,4,16
1,15,2021,1,Friday,0,Winter,3,22
1,16,2021,1,Saturday,0,Winter,4,22
1,17,2021,1,Sunday,0,Winter,5,29
1,18,2021,1,Monday,0,Winter,5,23
1,19,2021,1,Tuesday,0,Winter,12,21
1,20,2021,1,Wednesday,0,Winter,10,39
1,21,2021,1,Thursday,0,Winter,6,35
1,22,2021,1,Friday,0,Winter,5,24
1,23,2021,1,Saturday,0,Winter,2,16
1,24,2021,1,Sunday,0,Winter,2,20
1,25,2021,1,Monday,0,Winter,3,33
1,26,2021,1,Tuesday,0,Winter,3,33
1,27,2021,1,Wednesday,0,Winter,1,28
1,28,2021,1,Thursday,0,Winter,0,19
1,29,2021,1,Friday,0,Winter,0,21
1,30,2021,1,Saturday,0,Winter,1,18
1,31,2021,1,Sunday,0,Winter,1,18
2,1,2021,1,Monday,0,Winter,0,32
2,2,2021,1,Tuesday,0,Winter,0,28
2,3,2021,1,Wednesday,0,Winter,0,27
2,4,2021,1,Thursday,0,Winter,0,24
2,5,2021,1,Friday,0,Winter,2,24
2,6,2021,1,Saturday,0,Winter,2,17
2,7,2021,1,Sunday,0,Winter,0,20
2,8,2021,1,Monday,0,Winter,0,15
2,9,2021,1,Tuesday,0,Winter,0,16
2,10,2021,1,Wednesday,0,Winter,1,25
2,11,2021,1,Thursday,0,Winter,0,17
2,12,2021,1,Friday,0,Winter,0,20
2,13,2021,1,Saturday,0,Winter,0,11
2,14,2021,1,Sunday,0,Winter,0,17
2,15,2021,1,Monday,0,Winter,1,14
2,16,2021,1,Tuesday,0,Winter,0,12
2,17,2021,1,Wednesday,0,Winter,0,24
2,18,2021,1,Thursday,0,Winter,0,14
2,19,2021,1,Friday,0,Winter,0,14
2,20,2021,1,Saturday,0,Winter,0,19
2,21,2021,1,Sunday,0,Winter,0,20
2,22,2021,1,Monday,0,Winter,0,17
2,23,2021,1,Tuesday,0,Winter,0,14
2,24,2021,1,Wednesday,0,Winter,0,8
2,25,2021,1,Thursday,0,Winter,0,10
2,26,2021,1,Friday,0,Winter,0,5
2,27,2021,1,Saturday,0,Winter,0,11
2,28,2021,1,Sunday,0,Winter,1,7
3,1,2021,1,Monday,0,Winter,9,8
3,2,2021,1,Tuesday,0,Winter,3,7
3,3,2021,1,Wednesday,0,Winter,2,10
3,4,2021,1,Thursday,0,Winter,9,7
3,5,2021,1,Friday,0,Winter,4,9
3,6,2021,1,Saturday,0,Winter,3,8
3,7,2021,1,Sunday,0,Winter,9,13
3,8,2021,1,Monday,0,Winter,9,10
3,9,2021,1,Tuesday,0,Winter,16,13
3,10,2021,1,Wednesday,0,Winter,2,13
3,11,2021,1,Thursday,0,Winter,16,12
3,12,2021,1,Friday,0,Winter,6,8
3,13,2021,1,Saturday,0,Winter,7,8
3,14,2021,1,Sunday,0,Winter,5,9
3,15,2021,1,Monday,0,Winter,10,14
3,16,2021,1,Tuesday,0,Winter,12,6
3,17,2021,1,Wednesday,0,Winter,10,7
3,18,2021,1,Thursday,0,Winter,8,19
3,19,2021,1,Friday,0,Winter,9,16
3,20,2021,1,Saturday,0,Winter,5,10
3,21,2021,1,Sunday,0,Spring,8,15
3,22,2021,1,Monday,0,Spring,10,12
3,23,2021,1,Tuesday,0,Spring,12,11
3,24,2021,1,Wednesday,0,Spring,10,14
3,25,2021,1,Thursday,0,Spring,4,15
3,26,2021,1,Friday,0,Spring,3,19
3,27,2021,1,Saturday,0,Spring,0,13
3,28,2021,1,Sunday,0,Spring,3,10
3,29,2021,1,Monday,0,Spring,0,31
3,30,2021,1,Tuesday,0,Spring,0,14
3,31,2021,1,Wednesday,0,Spring,0,19
4,1,2021,1,Thursday,0,Spring,1,15
4,2,2021,1,Friday,0,Spring,0,23
4,3,2021,1,Saturday,0,Spring,0,14
4,4,2021,1,Sunday,0,Spring,0,22
4,5,2021,1,Monday,0,Spring,0,22
4,6,2021,1,Tuesday,0,Spring,2,20
4,7,2021,1,Wednesday,0,Spring,0,18
